distance_angle_similarity,text_si,similarity,Id_recommend,Name_recommend,Id,Name
0.9952644734591967,0.0,0.9952644734591967,2288403,Basic bottom sheet,473614,Item dropdown
0.8583289058500382,0.0,0.8583289058500382,473614,Item dropdown,473614,Item dropdown
0.8119829917414692,0.0,0.8119829917414692,2139458,Navigation drawer 1,473614,Item dropdown
0.6066041555609083,0.0,0.6066041555609083,48667,Dashboard menu sidebar,473614,Item dropdown
0.31990095524482437,0.0,0.31990095524482437,473796,Simple dropdown,473614,Item dropdown
0.773146346420615,2.0,2.773146346420615,4848,Message card,4848,Message card
0.7671676478228571,2.0,2.7671676478228573,2288575,Message card,4848,Message card
0.9875509990852636,1.195266272189349,2.1828172712746126,319588,Notification card,4848,Message card
0.8479450756381098,1.1428571428571428,1.9908022184952525,2286525,Navigation drawer 2,4848,Message card
0.5052507308907042,1.3333333333333333,1.8385840642240374,2139495,Bubble chat,4848,Message card
0.7706677758717986,1.0,1.7706677758717986,473678,Number input 3,473671,Number input 2
0.7705494909124291,1.0,1.770549490912429,473671,Number input 2,473671,Number input 2
0.3066522904905033,1.0,1.3066522904905034,473664,Number input 1,473671,Number input 2
0.3589025176928152,0.6666666666666666,1.0255691843594819,319449,Pricing card,473671,Number input 2
0.33818998717943755,0.6666666666666666,1.0048566538461041,4849,Kanban card,473671,Number input 2
0.7706272750454969,1.0,1.7706272750454968,473678,Number input 3,473678,Number input 3
0.7705062124036441,1.0,1.7705062124036441,473671,Number input 2,473678,Number input 3
0.30864233075128433,1.0,1.3086423307512844,473664,Number input 1,473678,Number input 3
0.3588873569936635,0.6666666666666666,1.0255540236603302,319449,Pricing card,473678,Number input 3
0.3388191371624826,0.6666666666666666,1.0054858038291492,4849,Kanban card,473678,Number input 3
1.0,0.0,1.0,2139477,iOS keyboard,2193809,Android keyboard
1.0,0.0,1.0,2193809,Android keyboard,2193809,Android keyboard
0.16016966470981228,0.0,0.16016966470981228,4817,Social card,2193809,Android keyboard
0.09491622611602195,0.0,0.09491622611602195,4802,Contact card,2193809,Android keyboard
0.07813703577855076,0.0,0.07813703577855076,4847,Job posting card,2193809,Android keyboard
0.9999999999999998,0.0,0.9999999999999998,2098709,Scroll bar,2098709,Scroll bar
0.3293804722746237,0.0,0.3293804722746237,2098766,Stepper 1,2098709,Scroll bar
0.0,0.0,0.0,4824,Social invitation card,2098709,Scroll bar
0.0,0.0,0.0,474069,Tabs with badges,2098709,Scroll bar
0.0,0.0,0.0,319468,Footer with newsletter,2098709,Scroll bar
0.8274126440015821,3.0,3.827412644001582,2098714,Sign in 2,319395,Sign in 1
0.7862451941480145,3.0,3.7862451941480146,319395,Sign in 1,319395,Sign in 1
0.7253016057452798,2.2637362637362637,2.9890378694815434,2722,Sign up 1,319395,Sign in 1
0.7501302328938015,1.7875457875457876,2.537676020439589,2098731,Sign up 2,319395,Sign in 1
0.3475841795490551,1.7055555555555557,2.053139735104611,319595,Project sharing,319395,Sign in 1
0.8816461911165026,2.0,2.8816461911165026,319501,Generic footer,319501,Generic footer
0.8289623572585549,2.0,2.828962357258555,319468,Footer with newsletter,319501,Generic footer
0.4793376411854491,0.8157894736842105,1.2951271148696595,473960,Table with avatars,319501,Generic footer
0.39283266678426526,0.8666666666666667,1.259499333450932,319595,Project sharing,319501,Generic footer
0.36040842519333993,0.8322981366459627,1.1927065618393027,319395,Sign in 1,319501,Generic footer
0.9980057905930082,2.0,2.998005790593008,2139479,Media popup 1,2139479,Media popup 1
0.7193992034503007,2.0,2.7193992034503007,2139478,Media popup 2,2139479,Media popup 1
0.5843426194239897,2.0,2.58434261942399,2098818,Welcome modal 2,2139479,Media popup 1
0.5672205697075688,2.0,2.567220569707569,2098810,Welcome modal 1,2139479,Media popup 1
0.8704321843531128,1.3529411764705883,2.223373360823701,2288653,Action confirmation 1,2139479,Media popup 1
0.8605823295618628,2.0,2.8605823295618626,2098642,Image gallery 1,2098642,Image gallery 1
0.45925085252140113,1.6666666666666665,2.1259175191880675,2288629,Social invitation card,2098642,Image gallery 1
0.41687234811264123,1.6666666666666665,2.0835390147793076,4824,Social invitation card,2098642,Image gallery 1
0.2812855673526984,1.6666666666666665,1.947952234019365,473736,Page heading 2,2098642,Image gallery 1
0.39887713590658896,1.5,1.898877135906589,4848,Message card,2098642,Image gallery 1
0.8953939209550853,2.0,2.8953939209550854,2139480,Top bar 1,2139480,Top bar 1
0.3386118645886726,1.6451612903225805,1.9837731549112532,2288629,Social invitation card,2139480,Top bar 1
0.7388857028315083,1.24,1.9788857028315083,2727,Navigation header,2139480,Top bar 1
0.30123558762557107,1.6451612903225805,1.9463968779481515,4824,Social invitation card,2139480,Top bar 1
0.29930422921564526,1.6451612903225805,1.9444655195382259,473736,Page heading 2,2139480,Top bar 1
0.9519041045401626,1.0,1.9519041045401626,4853,Dashboard card with chart,4853,Dashboard card with chart
0.34457811224395457,1.0,1.3445781122439546,2288531,Horizontal media card,4853,Dashboard card with chart
0.33443879799691684,1.0,1.3344387979969168,4851,Dashboard card,4853,Dashboard card with chart
0.2946401780921594,1.0,1.2946401780921595,4788,Horizontal media card,4853,Dashboard card with chart
0.3426501145543296,0.5714285714285714,0.914078685982901,4850,Data card,4853,Dashboard card with chart
0.9210762267335073,2.0,2.9210762267335073,4817,Social card,4817,Social card
0.7515465901783414,2.0,2.751546590178341,473736,Page heading 2,4817,Social card
0.4962328123196119,1.4615384615384617,1.9577712738580737,4824,Social invitation card,4817,Social card
0.4907342110172025,1.4615384615384617,1.9522726725556643,2288629,Social invitation card,4817,Social card
0.6766489050592124,1.1176470588235294,1.7942959638827418,4835,Applicant profile card,4817,Social card
0.9586052565648467,2.0,2.9586052565648466,473525,Action confirmation 2,473525,Action confirmation 2
0.8265276423576124,2.0,2.8265276423576124,2288387,Multiple actions confirmation,473525,Action confirmation 2
0.8056035101952207,2.0,2.805603510195221,2288653,Action confirmation 1,473525,Action confirmation 2
0.7312739681669482,2.0,2.7312739681669482,2098585,Action confirmation 3,473525,Action confirmation 2
0.6528275473295395,2.0,2.6528275473295393,319537,Action confirmation 1,473525,Action confirmation 2
1.0,1.0,2.0,2098806,Search box and button,2098806,Search box and button
0.5195435530643693,1.0,1.5195435530643693,2726,Header with search box,2098806,Search box and button
0.40223881400680667,1.0,1.4022388140068067,48666,Secondary header,2098806,Search box and button
0.17127347843954732,1.0,1.1712734784395473,2727,Navigation header,2098806,Search box and button
0.25669199358530587,0.8,1.0566919935853059,2288631,Top bar 2,2098806,Search box and button
0.6743266189797059,1.0,1.674326618979706,473664,Number input 1,473664,Number input 1
0.2552426413921436,1.0,1.2552426413921436,473678,Number input 3,473664,Number input 1
0.25451141012752365,1.0,1.2545114101275237,473671,Number input 2,473664,Number input 1
0.7660708107627723,0.25,1.0160708107627723,4851,Dashboard card,473664,Number input 1
0.3208819349908569,0.6666666666666666,0.9875486016575235,319449,Pricing card,473664,Number input 1
0.8666136252181204,3.0,3.8666136252181205,319595,Project sharing,319595,Project sharing
0.7925876922675921,3.0,3.792587692267592,2288601,Project sharing,319595,Project sharing
0.39210194829260314,1.7464285714285714,2.138530519721175,319395,Sign in 1,319595,Project sharing
0.5137436696001134,1.5859728506787332,2.0997165202788466,319373,Shipping information,319595,Project sharing
0.3476044960573548,1.7464285714285714,2.094033067485926,2098714,Sign in 2,319595,Project sharing
0.9604902737150041,2.0,2.960490273715004,2098585,Action confirmation 3,2098585,Action confirmation 3
0.827924997057027,2.0,2.827924997057027,319537,Action confirmation 1,2098585,Action confirmation 3
0.7377921477996835,2.0,2.7377921477996834,2098594,Action confirmation 4,2098585,Action confirmation 3
0.7365709067103583,2.0,2.7365709067103583,473525,Action confirmation 2,2098585,Action confirmation 3
0.6186655430402757,2.0,2.618665543040276,2288653,Action confirmation 1,2098585,Action confirmation 3
0.9150342274470662,2.0,2.915034227447066,319468,Footer with newsletter,319501,Generic footer
0.8739650387111559,2.0,2.873965038711156,319501,Generic footer,319501,Generic footer
0.48660130948093594,0.8666666666666667,1.3532679761476025,319595,Project sharing,319501,Generic footer
0.41349325188888386,0.8375286041189931,1.251021856007877,473960,Table with avatars,319501,Generic footer
0.6330717419875804,0.6153846153846154,1.2484563573721958,2098779,Stepper 2,319501,Generic footer
0.8731541263164551,1.0,1.873154126316455,4802,Contact card,4802,Contact card
0.7066031712545481,1.0,1.7066031712545482,4817,Social card,4802,Contact card
0.6381396732699363,1.0,1.6381396732699363,2288629,Social invitation card,4802,Contact card
0.6175589375724513,1.0,1.6175589375724513,4824,Social invitation card,4802,Contact card
0.5677729634142804,1.0,1.5677729634142805,473736,Page heading 2,4802,Contact card
0.9275658173598968,0.0,0.9275658173598968,2098766,Stepper 1,2098766,Stepper 1
0.3597673636357483,0.0,0.3597673636357483,2098709,Scroll bar,2098766,Stepper 1
0.25123685512417016,0.0,0.25123685512417016,473640,Loading spinner,2098766,Stepper 1
0.22183890502589515,0.0,0.22183890502589515,473671,Number input 2,2098766,Stepper 1
0.2218236037097201,0.0,0.2218236037097201,473678,Number input 3,2098766,Stepper 1
0.7649740501543115,0.0,0.7649740501543115,2139458,Navigation drawer 1,2139458,Navigation drawer 1
0.6016398659422372,0.0,0.6016398659422372,2288403,Basic bottom sheet,2139458,Navigation drawer 1
0.5872864598484571,0.0,0.5872864598484571,48667,Dashboard menu sidebar,2139458,Navigation drawer 1
0.533826004370776,0.0,0.533826004370776,473614,Item dropdown,2139458,Navigation drawer 1
0.32119505708690294,0.0,0.32119505708690294,2729,Multi-level menu sidebar,2139458,Navigation drawer 1
0.8707862292671674,3.0,3.8707862292671673,319373,Shipping information,319373,Shipping information
0.5803732079168669,1.5184052831111656,2.0987784910280327,319595,Project sharing,319373,Shipping information
0.5296069312911379,1.5184052831111656,2.0480122144023034,2288601,Project sharing,319373,Shipping information
0.2818056106472047,1.7564102564102564,2.038215867057461,319570,Link sharing,319373,Shipping information
0.5351343386049745,1.3940379403794037,1.9291722789843782,2722,Sign up 1,319373,Shipping information
0.8313497062380372,3.0,3.8313497062380373,2723,Settings,2723,Settings
0.43747072978553114,1.4188034188034189,1.85627414858895,2724,Generic form,2723,Settings
0.6973741898344614,0.8571428571428571,1.5545170469773186,473532,Button group,2723,Settings
0.6138490211709817,0.7638095238095238,1.3776585449805054,2725,Edit profile,2723,Settings
0.6224249320844003,0.6908831908831908,1.3133081229675911,2098714,Sign in 2,2723,Settings
0.8931682534709349,2.0,2.893168253470935,473525,Action confirmation 2,2098585,Action confirmation 3
0.8486480144264154,2.0,2.8486480144264155,2098585,Action confirmation 3,2098585,Action confirmation 3
0.7815427613850079,2.0,2.781542761385008,2288387,Multiple actions confirmation,2098585,Action confirmation 3
0.7583175631055848,2.0,2.7583175631055847,2288653,Action confirmation 1,2098585,Action confirmation 3
0.6436102786429817,2.0,2.643610278642982,2098594,Action confirmation 4,2098585,Action confirmation 3
0.8967123526616627,2.0,2.8967123526616625,2139480,Top bar 1,2139480,Top bar 1
0.3441057311973443,1.6451612903225805,1.9892670215199248,2288629,Social invitation card,2139480,Top bar 1
0.7381192666012624,1.24,1.9781192666012624,2727,Navigation header,2139480,Top bar 1
0.30612303638112504,1.6451612903225805,1.9512843267037057,4824,Social invitation card,2139480,Top bar 1
0.43395559662811406,1.5161290322580645,1.9500846288861786,2139495,Bubble chat,2139480,Top bar 1
0.808069944001519,1.0,1.8080699440015189,473744,Pagination 1,473757,Pagination 2
0.808069944001519,1.0,1.8080699440015189,473757,Pagination 2,473757,Pagination 2
0.36942844225039095,1.0,1.369428442250391,473539,Calendar,473757,Pagination 2
0.6564734385846406,0.2857142857142857,0.9421877242989263,2288669,Segment,473757,Pagination 2
0.6746930835727882,0.2222222222222222,0.8969153057950104,473532,Button group,473757,Pagination 2
0.92970334924347,2.0,2.92970334924347,2727,Navigation header,2727,Navigation header
0.5765051991587807,1.6666666666666665,2.243171865825447,2728,Simple menu sidebar,2727,Navigation header
0.5592110489059917,1.6666666666666665,2.225877715572658,2729,Multi-level menu sidebar,2727,Navigation header
0.7409449912181953,1.32,2.0609449912181956,2139480,Top bar 1,2727,Navigation header
0.38357662888092975,1.6666666666666665,2.050243295547596,2286525,Navigation drawer 2,2727,Navigation header
0.8308801809705729,3.0,3.830880180970573,4824,Social invitation card,4824,Social invitation card
0.8003765050145396,3.0,3.8003765050145395,2288629,Social invitation card,4824,Social invitation card
0.8535631991533197,2.4615384615384617,3.3151016606917816,473736,Page heading 2,4824,Social invitation card
0.600253247094137,1.8448275862068966,2.4450808333010334,4850,Data card,4824,Social invitation card
0.6182314677203716,1.7333333333333332,2.351564801053705,473722,Page heading 1,4824,Social invitation card
1.0000000000000002,0.0,1.0000000000000002,473796,Simple dropdown,473796,Simple dropdown
0.7610902820282345,0.0,0.7610902820282345,473572,Combo box,473796,Simple dropdown
0.3962026738369836,0.0,0.3962026738369836,2286525,Navigation drawer 2,473796,Simple dropdown
0.3458886679575774,0.0,0.3458886679575774,2288403,Basic bottom sheet,473796,Simple dropdown
0.2745802368956721,0.0,0.2745802368956721,473614,Item dropdown,473796,Simple dropdown
0.9060205457027346,2.0,2.9060205457027344,473825,Striped table,473825,Striped table
0.8796317891742003,2.0,2.8796317891742005,473870,Table,473825,Striped table
0.8305543808749827,2.0,2.8305543808749825,473960,Table with avatars,473825,Striped table
0.5625475675567209,1.2,1.7625475675567208,2288551,Link sharing,473825,Striped table
0.2097393521820396,1.4166666666666667,1.6264060188487064,473722,Page heading 1,473825,Striped table
1.0,1.0,2.0,473609,Inline message 2,473609,Inline message 2
0.9764115446302581,0.2803738317757009,1.256785376405959,2139535,Inline message 1,473609,Inline message 2
0.9772012333190807,0.21052631578947367,1.1877275491085544,473604,Inline message 1,473609,Inline message 2
0.7015128965671946,0.3111111111111111,1.0126240076783057,2098629,Empty state,473609,Inline message 2
0.5733298853824395,0.3877551020408163,0.9610849874232558,2139511,Floating banner,473609,Inline message 2
0.8071370393506764,2.0,2.8071370393506765,2139479,Media popup 1,2139479,Media popup 1
0.7007244612195325,2.0,2.7007244612195325,2098810,Welcome modal 1,2139479,Media popup 1
0.6478110232021408,2.0,2.6478110232021406,2098818,Welcome modal 2,2139479,Media popup 1
0.589286954549735,2.0,2.589286954549735,2139478,Media popup 2,2139479,Media popup 1
0.5026463793787078,1.4615384615384617,1.9641848409171696,2288387,Multiple actions confirmation,2139479,Media popup 1
0.8877483457700677,2.0,2.887748345770068,473539,Calendar,473539,Calendar
0.4719879696950079,1.0,1.4719879696950078,473744,Pagination 1,473539,Calendar
0.4719879696950079,1.0,1.4719879696950078,473757,Pagination 2,473539,Calendar
0.5895838560193508,0.5,1.0895838560193507,319570,Link sharing,473539,Calendar
0.5341651241888737,0.5,1.0341651241888736,2288551,Link sharing,473539,Calendar
0.9999999999999998,0.0,0.9999999999999998,2098709,Scroll bar,2098709,Scroll bar
0.3293804722746237,0.0,0.3293804722746237,2098766,Stepper 1,2098709,Scroll bar
0.0,0.0,0.0,4824,Social invitation card,2098709,Scroll bar
0.0,0.0,0.0,474069,Tabs with badges,2098709,Scroll bar
0.0,0.0,0.0,319468,Footer with newsletter,2098709,Scroll bar
0.7841001103567287,2.0,2.7841001103567287,2098636,Floating banner,2098636,Floating banner
0.6308600189664384,1.1365079365079365,1.7673679554743749,2139479,Media popup 1,2098636,Floating banner
0.461697035872282,1.1365079365079365,1.5982049723802185,2139478,Media popup 2,2098636,Floating banner
0.4909163969078765,0.9444444444444444,1.435360841352321,2139511,Floating banner,2098636,Floating banner
0.6646482097558336,0.6538734896943852,1.3185216994502187,2288653,Action confirmation 1,2098636,Floating banner
0.8559248209079056,4.0,4.855924820907905,2288601,Project sharing,2288601,Project sharing
0.6352895186978695,4.0,4.63528951869787,319595,Project sharing,2288601,Project sharing
0.491811814710914,2.1666666666666665,2.6584784813775806,4824,Social invitation card,2288601,Project sharing
0.46771788838582257,2.1666666666666665,2.634384555052489,2288629,Social invitation card,2288601,Project sharing
0.4396602609721066,2.0416666666666665,2.481326927638773,473736,Page heading 2,2288601,Project sharing
0.897311267557162,2.0,2.897311267557162,319546,Feature guideline,319546,Feature guideline
0.9306902836891037,1.271356783919598,2.2020470676087016,2098636,Floating banner,319546,Feature guideline
0.5697672438457857,1.3076923076923077,1.8774595515380934,2288601,Project sharing,319546,Feature guideline
0.46349303805755593,1.3906976744186046,1.8541907124761605,4847,Job posting card,319546,Feature guideline
0.8904305348169306,0.9609181141439206,1.851348648960851,2288653,Action confirmation 1,319546,Feature guideline
0.9148386265015511,2.0,2.914838626501551,4835,Applicant profile card,4835,Applicant profile card
0.5617334001024306,1.5185185185185186,2.080251918620949,4847,Job posting card,4835,Applicant profile card
0.357908807039983,1.6666666666666665,2.0245754737066495,2288601,Project sharing,4835,Applicant profile card
0.37745833700147247,1.3703703703703702,1.7478287073718426,319546,Feature guideline,4835,Applicant profile card
0.6033960463316232,1.1176470588235294,1.7210431051551527,4817,Social card,4835,Applicant profile card
0.8858268683329924,1.0,1.8858268683329924,4779,Vertical media card,4779,Vertical media card
0.48978783344825333,1.0,1.4897878334482533,2288641,Vertical media card,4779,Vertical media card
0.30603212710400385,1.0,1.3060321271040038,2288531,Horizontal media card,4779,Vertical media card
0.26842328173376084,1.0,1.2684232817337608,4788,Horizontal media card,4779,Vertical media card
0.5822706274487001,0.5555555555555556,1.1378261830042558,319415,Generic card (compact),4779,Vertical media card
0.9761643306236208,2.0,2.9761643306236207,319537,Action confirmation 1,319537,Action confirmation 1
0.8410227608314692,2.0,2.841022760831469,2098594,Action confirmation 4,319537,Action confirmation 1
0.7737543662670444,1.9387755102040818,2.7125298764711263,2098585,Action confirmation 3,319537,Action confirmation 1
0.7575742619641607,1.8143322475570032,2.5719065095211637,2288653,Action confirmation 1,319537,Action confirmation 1
0.603553082384844,1.6468401486988848,2.250393231083729,473525,Action confirmation 2,319537,Action confirmation 1
0.8633977769860172,1.0,1.8633977769860173,319449,Pricing card,319449,Pricing card
0.630337626003584,0.5,1.130337626003584,4788,Horizontal media card,319449,Pricing card
0.6002120796995464,0.5,1.1002120796995465,319415,Generic card (compact),319449,Pricing card
0.4228219480475187,0.6666666666666666,1.0894886147141853,473678,Number input 3,319449,Pricing card
0.42273930058103704,0.6666666666666666,1.0894059672477037,473671,Number input 2,319449,Pricing card
0.8007498844593052,1.0,1.800749884459305,473532,Button group,473532,Button group
0.9761303683487578,0.46153846153846156,1.4376688298872193,2139488,Tabs in pills,473532,Button group
0.5737029012177783,0.8571428571428571,1.4308457583606353,2723,Settings,473532,Button group
0.9822521075375624,0.4444444444444444,1.426696551982007,474046,Tabs in pills,473532,Button group
0.8321058027911458,0.42857142857142855,1.2606772313625743,2288669,Segment,473532,Button group
0.9017646374503788,3.0,3.9017646374503787,2727,Navigation header,2727,Navigation header
0.6232533819563677,2.0,2.623253381956368,2726,Header with search box,2727,Navigation header
0.6173500943751377,2.0,2.6173500943751375,48666,Secondary header,2727,Navigation header
0.6500774308056686,1.8,2.4500774308056688,2288631,Top bar 2,2727,Navigation header
0.6091974046247263,1.6666666666666665,2.2758640712913927,2728,Simple menu sidebar,2727,Navigation header
0.9009623466647729,0.0,0.9009623466647729,474046,Tabs in pills,473646,Map in dark mode
0.8902474999045852,0.0,0.8902474999045852,2139488,Tabs in pills,473646,Map in dark mode
0.8616589745958003,0.0,0.8616589745958003,473646,Map in dark mode,473646,Map in dark mode
0.8616589745958003,0.0,0.8616589745958003,473655,Map in light mode,473646,Map in dark mode
0.7642660157880397,0.0,0.7642660157880397,473525,Action confirmation 2,473646,Map in dark mode
0.8674873105207794,3.0,3.8674873105207794,319468,Footer with newsletter,319468,Footer with newsletter
0.737284249376354,2.0,2.737284249376354,319501,Generic footer,319468,Footer with newsletter
0.596462384048358,1.5285714285714285,2.1250338126197867,319595,Project sharing,319468,Footer with newsletter
0.5763755700194045,1.4952380952380953,2.0716136652575,2288601,Project sharing,319468,Footer with newsletter
0.4426240556725831,1.4910714285714286,1.9336954842440117,319395,Sign in 1,319468,Footer with newsletter
0.9277203068707592,2.230769230769231,3.15848953763999,2098731,Sign up 2,2098731,Sign up 2
0.6937415595672113,2.230769230769231,2.9245107903364422,2722,Sign up 1,2098731,Sign up 2
0.6378534882310821,2.130952380952381,2.768805869183463,319395,Sign in 1,2098731,Sign up 2
0.8731458121370088,1.8452380952380953,2.718383907375104,2098714,Sign in 2,2098731,Sign up 2
0.6496026562985148,1.0748491704374057,1.7244518267359203,2288601,Project sharing,2098731,Sign up 2
0.8136175954874936,0.0,0.8136175954874936,2288403,Basic bottom sheet,2288403,Basic bottom sheet
0.7297719708172303,0.0,0.7297719708172303,473614,Item dropdown,2288403,Basic bottom sheet
0.5656697784520871,0.0,0.5656697784520871,2139458,Navigation drawer 1,2288403,Basic bottom sheet
0.4251243703134665,0.0,0.4251243703134665,473796,Simple dropdown,2288403,Basic bottom sheet
0.414733985099444,0.0,0.414733985099444,48667,Dashboard menu sidebar,2288403,Basic bottom sheet
0.773146346420615,2.0,2.773146346420615,4848,Message card,4848,Message card
0.7671676478228571,2.0,2.7671676478228573,2288575,Message card,4848,Message card
0.9875509990852636,1.195266272189349,2.1828172712746126,319588,Notification card,4848,Message card
0.8479450756381098,1.1428571428571428,1.9908022184952525,2286525,Navigation drawer 2,4848,Message card
0.5052507308907042,1.3333333333333333,1.8385840642240374,2139495,Bubble chat,4848,Message card
0.8645707462557265,1.0,1.8645707462557266,2139479,Media popup 1,2139479,Media popup 1
0.6846662953709797,1.0,1.6846662953709797,473525,Action confirmation 2,2139479,Media popup 1
0.6680589461839348,1.0,1.6680589461839348,2098818,Welcome modal 2,2139479,Media popup 1
0.664900482432654,1.0,1.664900482432654,2098810,Welcome modal 1,2139479,Media popup 1
0.6229286432001816,1.0,1.6229286432001815,2288653,Action confirmation 1,2139479,Media popup 1
0.8873753234526649,2.0,2.887375323452665,2729,Multi-level menu sidebar,2729,Multi-level menu sidebar
0.8833303086766454,2.0,2.8833303086766455,2728,Simple menu sidebar,2729,Multi-level menu sidebar
0.616407890368524,2.0,2.616407890368524,2286525,Navigation drawer 2,2729,Multi-level menu sidebar
0.44464531067349566,1.6666666666666665,2.1113119773401623,2727,Navigation header,2729,Multi-level menu sidebar
0.5644024361904334,1.3478260869565217,1.9122285231469551,319588,Notification card,2729,Multi-level menu sidebar
0.8078114253936913,1.0,1.8078114253936914,473744,Pagination 1,473757,Pagination 2
0.8078114253936913,1.0,1.8078114253936914,473757,Pagination 2,473757,Pagination 2
0.3713804041377836,1.0,1.3713804041377835,473539,Calendar,473757,Pagination 2
0.6747970891523634,0.2857142857142857,0.9605113748666491,2288669,Segment,473757,Pagination 2
0.6922678949000025,0.2222222222222222,0.9144901171222247,473532,Button group,473757,Pagination 2
0.8908382902931629,0.0,0.8908382902931629,473769,Pagination 3,473664,Number input 1
0.8245672411117912,0.0,0.8245672411117912,2288653,Action confirmation 1,473664,Number input 1
0.806582612068283,0.0,0.806582612068283,473664,Number input 1,473664,Number input 1
0.7688223334069072,0.0,0.7688223334069072,2098636,Floating banner,473664,Number input 1
0.7275340455662516,0.0,0.7275340455662516,474046,Tabs in pills,473664,Number input 1
0.8956469530430551,1.0,1.895646953043055,2098602,Breadcrumb,2098602,Breadcrumb
0.648546891173977,0.5263157894736842,1.1748626806476612,319415,Generic card (compact),2098602,Breadcrumb
0.7260785321469208,0.42105263157894735,1.147131163725868,474089,Toast message 1,2098602,Breadcrumb
0.3364589874545007,0.8,1.1364589874545008,48667,Dashboard menu sidebar,2098602,Breadcrumb
0.4013417251727599,0.7272727272727273,1.128614452445487,319570,Link sharing,2098602,Breadcrumb
0.7358083603302414,1.0,1.7358083603302414,474046,Tabs in pills,2139488,Tabs in pills
0.7209105656184366,1.0,1.7209105656184365,2139488,Tabs in pills,2139488,Tabs in pills
0.8373257911880676,0.5714285714285714,1.408754362616639,2098636,Floating banner,2139488,Tabs in pills
0.96145360097907,0.3333333333333333,1.2947869343124032,473769,Pagination 3,2139488,Tabs in pills
0.6006352629128392,0.5714285714285714,1.1720638343414107,319546,Feature guideline,2139488,Tabs in pills
0.9999999999999998,1.0,1.9999999999999998,473604,Inline message 1,473604,Inline message 1
0.9998679860602739,0.8555555555555555,1.8554235416158296,2139535,Inline message 1,473604,Inline message 1
0.9772012333190807,0.2556390977443609,1.2328403310634415,473609,Inline message 2,473604,Inline message 1
0.5768917242890755,0.41420118343195267,0.9910929077210282,319588,Notification card,473604,Inline message 1
0.5834432341105935,0.3742690058479532,0.9577122399585467,2139511,Floating banner,473604,Inline message 1
1.0,0.0,1.0,2139477,iOS keyboard,2193809,Android keyboard
1.0,0.0,1.0,2193809,Android keyboard,2193809,Android keyboard
0.16016966470981228,0.0,0.16016966470981228,4817,Social card,2193809,Android keyboard
0.09491622611602195,0.0,0.09491622611602195,4802,Contact card,2193809,Android keyboard
0.07813703577855076,0.0,0.07813703577855076,4847,Job posting card,2193809,Android keyboard
0.808069944001519,1.0,1.8080699440015189,473744,Pagination 1,473757,Pagination 2
0.808069944001519,1.0,1.8080699440015189,473757,Pagination 2,473757,Pagination 2
0.36942844225039095,1.0,1.369428442250391,473539,Calendar,473757,Pagination 2
0.6564734385846406,0.2857142857142857,0.9421877242989263,2288669,Segment,473757,Pagination 2
0.6746930835727882,0.2222222222222222,0.8969153057950104,473532,Button group,473757,Pagination 2
0.8806038607029381,2.0,2.880603860702938,319501,Generic footer,319501,Generic footer
0.8273103900862429,2.0,2.827310390086243,319468,Footer with newsletter,319501,Generic footer
0.4793912038660219,0.8375286041189931,1.316919807985015,473960,Table with avatars,319501,Generic footer
0.43457001672656326,0.8666666666666667,1.3012366833932298,319595,Project sharing,319501,Generic footer
0.3926037547330369,0.8307692307692307,1.2233729855022677,2288601,Project sharing,319501,Generic footer
0.8568204842491799,2.0,2.85682048424918,4835,Applicant profile card,4835,Applicant profile card
0.5823198393688679,1.5185185185185186,2.1008383578873864,4847,Job posting card,4835,Applicant profile card
0.39324111971080716,1.4421052631578948,1.835346382868702,319546,Feature guideline,4835,Applicant profile card
0.5829959344264365,1.1176470588235294,1.700642993249966,4817,Social card,4835,Applicant profile card
0.35990875600858,1.2797202797202798,1.6396290357288599,2098636,Floating banner,4835,Applicant profile card
0.8780030537338298,3.0,3.87800305373383,473960,Table with avatars,473960,Table with avatars
0.8804776765555467,2.0,2.8804776765555467,473870,Table,473960,Table with avatars
0.8677112616624526,2.0,2.8677112616624525,473825,Striped table,473960,Table with avatars
0.5295153215159492,1.2,1.7295153215159491,2288551,Link sharing,473960,Table with avatars
0.2859883241843435,1.4166666666666667,1.7026549908510102,473722,Page heading 1,473960,Table with avatars
0.8901027848698907,3.0,3.8901027848698906,2726,Header with search box,2726,Header with search box
0.7600348846272115,3.0,3.7600348846272116,48666,Secondary header,2726,Header with search box
0.6327897558122578,2.0,2.632789755812258,2727,Navigation header,2726,Header with search box
0.7165851753232213,1.8,2.5165851753232213,2288631,Top bar 2,2726,Header with search box
0.43917670091201566,1.4365079365079365,1.875684637419952,2288601,Project sharing,2726,Header with search box
0.8125596615482891,1.0,1.812559661548289,2288669,Segment,2288669,Segment
0.9901464502140936,0.5454545454545454,1.5356009956686392,2139488,Tabs in pills,2288669,Segment
0.993245614154033,0.5,1.493245614154033,474046,Tabs in pills,2288669,Segment
0.7810533564670022,0.42857142857142855,1.2096247850384307,473532,Button group,2288669,Segment
0.7876727703145029,0.3076923076923077,1.0953650780068105,473525,Action confirmation 2,2288669,Segment
0.8803954948365652,2.0,2.880395494836565,473870,Table,473870,Table
0.856137524670245,2.0,2.856137524670245,473825,Striped table,473870,Table
0.8316614247841618,2.0,2.831661424784162,473960,Table with avatars,473870,Table
0.5586088362719417,1.2,1.7586088362719416,2288551,Link sharing,473870,Table
0.4325483136080281,1.2,1.632548313608028,4850,Data card,473870,Table
